@Tormentatrek,twitter.com/Tormentatrek,"La de rojo no quería ganar, se ofreció a duelo
No escogió la pequeñita que  NO hubiese con los cuadros
Y encima se echaba para enfrente o para el lado 
Se dejó ganar#ConquisEtb#ElconquisEtb4",twitter.com/Tormentatrek/status/1889311812480332058#m
@alberichspielt1,twitter.com/alberichspielt1,"Bueno, pues ya tienen los amarillitos otra vez al comodín de Pati para volver a fusilarla al duelo la próxima vez que pierdan...

Aupa, Txapeldunaaaaaaaaa!!!! 😃💃😍#conquis4ETB#elconquis4etb#ConquisETB#ElConquisETB",twitter.com/alberichspielt1/status/1889105363833647537#m
@anezarandona,twitter.com/anezarandona,"Joooooder neska! 
No daba un duro por ti! 
Zorionak!#ConquisETB",twitter.com/anezarandona/status/1889104760977895613#m
@anezarandona,twitter.com/anezarandona,"No llega, no?#ConquisETB",twitter.com/anezarandona/status/1889104331024003491#m
@anezarandona,twitter.com/anezarandona,"Pipi tiene mejor ayudante. 
Mas fuerte, más alto...#ConquisETB",twitter.com/anezarandona/status/1889103574728118774#m
@anezarandona,twitter.com/anezarandona,En 10 minutos no lo hacen ni de coña!#ConquisETB,twitter.com/anezarandona/status/1889103302823911448#m
N/A,N/A,N/A,N/A
@anezarandona,twitter.com/anezarandona,"Patxi!
Deja a la chavala en paz !#ConquisETB",twitter.com/anezarandona/status/1889102981339005360#m
@anezarandona,twitter.com/anezarandona,Y luego está el equilibrio y no marearse a la hora de coger el banderín#ConquisETB,twitter.com/anezarandona/status/1889102631773028472#m
@anezarandona,twitter.com/anezarandona,"Aleeee..que va a, subir la marea!#ConquisETB",twitter.com/anezarandona/status/1889102009237746174#m
@anezarandona,twitter.com/anezarandona,Supongo que ganará Pipi#ConquisETB,twitter.com/anezarandona/status/1889101710099927512#m
@mirarilichis,twitter.com/mirarilichis,"No puedo cuando los presentadores empiezan a dar por culo con el tema ""darlo todo"".
Me cansais.#ConquisETB",twitter.com/mirarilichis/status/1889096960151355837#m
@emydcadiz,twitter.com/emydcadiz,"los amarillos pobre , menuda noches han pasados#conquisETB",twitter.com/emydcadiz/status/1889090503309734371#m
@alberichspielt1,twitter.com/alberichspielt1,«El bombero más efectivo que he visto nunca» 😂#elconquis4etb#conquisETB#ElConquisETB,twitter.com/alberichspielt1/status/1889089043746709794#m
@sjimenezmateo,twitter.com/sjimenezmateo,Jajaja casi se carga el fuego el bombero! Menudo programón se está cascando!#conquisETB,twitter.com/sjimenezmateo/status/1889088631953891810#m
@sjimenezmateo,twitter.com/sjimenezmateo,Esa no la vi venir eh! Pensaba que iba a sacar su zarigueya!#conquisETB,twitter.com/sjimenezmateo/status/1889087809614397754#m
@alberichspielt1,twitter.com/alberichspielt1,"Menudos piezas, los corocotes... xD Chapeau al equipo de casting. Qué cuadrilla, madre 😄#conquis4ETB#ElConquisETB#ElConquis#ConquisETB",twitter.com/alberichspielt1/status/1889085926749454601#m
@elconquis_etb,twitter.com/elconquis_etb,¿Qué te parece la nueva movida del equipo Corocote entre Leyre y Elazar?#conquisETB,twitter.com/elconquis_etb/status/1889085683525918845#m
@mirarilichis,twitter.com/mirarilichis,"Tengo 51 años.
El Risto Mejide de la aventura dando lecciones de  vida.#ConquisETB",twitter.com/mirarilichis/status/1889085352393982052#m
@mirarilichis,twitter.com/mirarilichis,"Pero vamos a ver... Si hay camas para todos cuál es el problema??
El arcángel Gabriel es insufrible.#ConquisETB",twitter.com/mirarilichis/status/1889085104456163729#m
@dama_livia_1,twitter.com/dama_livia_1,A los amarillos  igual les habría  venido bien mirar un poco Lego Masters 😅😅😅#conquisETB,twitter.com/dama_livia_1/status/1889080946558677500#m
@OlatzCalvo,twitter.com/OlatzCalvo,Yo estoy flipando un poco con el equipo amarillo sinceramente. Qué desastre más absoluto.#conquisETB,twitter.com/OlatzCalvo/status/1889080652735385665#m
@dama_livia_1,twitter.com/dama_livia_1,Q inútiles son los amarillos x favor#conquisETB,twitter.com/dama_livia_1/status/1889080105999257972#m
@Araanmarti,twitter.com/Araanmarti,Que juego más horroroso los amarillos porfavor#conquisETB,twitter.com/Araanmarti/status/1889079654830465279#m
@OlatzCalvo,twitter.com/OlatzCalvo,Es absolutamente IMPOSIBLE hacer esta prueba peor que los Guabanes de este año.#conquisETB,twitter.com/OlatzCalvo/status/1889078391451840865#m
@Conquis18677855,twitter.com/Conquis18677855,"A vale, que hoy de repente el hashtag no es#ConquisETBy es#Conquis4ETBLo prefiero así pero vaya lío, no me he dado cuenta hasta ahora...",twitter.com/Conquis18677855/status/1889077319848821215#m
@Araanmarti,twitter.com/Araanmarti,Ay pero pork tan mal guabanesss??#conquisETB,twitter.com/Araanmarti/status/1889077171592806849#m
@LaMariOposita,twitter.com/LaMariOposita,"¿Puede Gotzon dejar de ser tan makinote? Algunxs ya vimos lo que hizo en#ElConquisETBpero de verdad que en#ElDesafiono deja de sorprenderme 
💙🧊🧊🥶",twitter.com/LaMariOposita/status/1893074641192644815#m
@OdiosaSuegra,twitter.com/OdiosaSuegra,Estáis confundiendo#ElConquisETBcon gran hermano... No veo a Óscar en el Conquis... Demasiado glamour,twitter.com/OdiosaSuegra/status/1892580310765691084#m
@alberichspielt1,twitter.com/alberichspielt1,"gabon!

fantástico lo del surströmming

sugiero, de aquí a noviembre, un visionado de los programas aquellos de humor amarillo para documentarse con más maldades... 😁👍#elConquis5ETB#ElConquisETB#ElConquis#Conquis5ETB",twitter.com/alberichspielt1/status/1892372547171152320#m
@alberichspielt1,twitter.com/alberichspielt1,"😂😆 ¡¡¡¡VIVA SUECIA 🇸🇪!!!! 😆😂
Qué desgraciados!!!! Maravilloso...!!!! JAJAJAJAJAAJ
Esto sí que ha sido una sorpresa 😆😆😆

Hala, hala... Guten Appetit!!! 😂🥂🍴#ElConquis5ETB#conquisETB#ElConquisETB",twitter.com/alberichspielt1/status/1892368507498627440#m
@ivanoldc,twitter.com/ivanoldc,"#ElconquisETBque seleccionan el casting, concursantes MIERDA?",twitter.com/ivanoldc/status/1892342324228657494#m
@ErkorekaRRHH,twitter.com/ErkorekaRRHH,Muy majete Allen!#ElConquisETB,twitter.com/ErkorekaRRHH/status/1892340779718230111#m
@patri_cule,twitter.com/patri_cule,#elconquisETBesto se para mucho,twitter.com/patri_cule/status/1892338198363185514#m
@patri_cule,twitter.com/patri_cule,#elconquisETBen que momento paso Allen de estancia blanco a tener un Moreno como si hubiera estado horas al sol o eran las luces del aeropuerto,twitter.com/patri_cule/status/1892337917835501683#m
@KontxiZulu81651,twitter.com/KontxiZulu81651,#elconquisetb¿Pero q diablos pasa?????,twitter.com/KontxiZulu81651/status/1891628600081649770#m
@nuri_ruscar,twitter.com/nuri_ruscar,Vamos txapeldun !!!#Conquis5ETB#ElConquis5ETB#ElConquisETB,twitter.com/nuri_ruscar/status/1891623158953677168#m
@KontxiZulu81651,twitter.com/KontxiZulu81651,"#elconquisetbBRAVO CAPITÁNES!!!
JOANA GORKA..... Y👏👏👏👏👏👏👏👏👏👏",twitter.com/KontxiZulu81651/status/1891609674258030922#m
@Ibigomz,twitter.com/Ibigomz,Nooooooo. Joana de capitana noooo!#conquis5Etb#ElconquisEtb,twitter.com/Ibigomz/status/1891609659313692767#m
@ElHijoDelNano,twitter.com/ElHijoDelNano,que#ElConquisETB,twitter.com/ElHijoDelNano/status/1891609134660816986#m
@KontxiZulu81651,twitter.com/KontxiZulu81651,#elconquisetbBRAVO CAPITÁN!!!!!,twitter.com/KontxiZulu81651/status/1891609088187945245#m
@KontxiZulu81651,twitter.com/KontxiZulu81651,#elconquisetbBRABO CAPITANA!!!!!!!!,twitter.com/KontxiZulu81651/status/1891608946105844068#m
@AzucenaGutirre3,twitter.com/AzucenaGutirre3,"El reality más duro de la tv jajajajja, no habéis visto#ElConquisETB,eso sí es supervivencia no lo q se hace en  este concurso que cada año es más light, con todo amañado para q gane el q quieran ellos, lo siento pero conmigo este año no contéis",twitter.com/AzucenaGutirre3/status/1891417885219668333#m
@saaii04,twitter.com/saaii04,"Se podría decir más alto, pero no mas claro. Queremos a David Seco, Isa Landa, Isma y aunque en la noticia no salga su nombre, a Oizeder.#ElConquisETB'El Conquis' pierde a la mitad de su hinchada pese al regreso de Iantzi | El Correosearch.app/jCudwF1cPqFkwnLg9",twitter.com/saaii04/status/1890768400349008244#m
@mikelsuarez_,twitter.com/mikelsuarez_,"#ElConquisETBuno de los capitanes no puede ser anartz o por lo menos si se ha grabado a partir de octubre. anartz ha ido a todos lo partidos de su equipo y ha salido a jugar (aparecen faltas cometidas en las actas)

PD: esto no es acoso ajjajaja",twitter.com/mikelsuarez_/status/1890169342173819391#m
@alberichspielt1,twitter.com/alberichspielt1,"@Enekovhy#Andrea, sosos!
Desde luego... 😄#elconquis4etb#Elconquis#ElConquisETB",twitter.com/alberichspielt1/status/1889828809173770458#m
N/A,N/A,N/A,N/A
@alberichspielt1,twitter.com/alberichspielt1,Subidón porque ya la tienen para lanzarla otra vez al inodoro en cuanto vuelvan a perder... Majetonesssss 😄#ElConquis4ETB#ElConquisETB#conquisETB,twitter.com/alberichspielt1/status/1889809004236505559#m
@ErkorekaRRHH,twitter.com/ErkorekaRRHH,"Si Pati no hubiese dado un espectáculo igual Pipi habría terminado el duelo,...#ElConquisETB",twitter.com/ErkorekaRRHH/status/1889804903398383787#m
@97_pas,twitter.com/97_pas,"#rhETB@euskaltelebistaqué programa es este de RH? No podeis ponerlo antes?, que cada año empieza el debate mas tarde y mañana trabaja la gente!!!#ElConquisETB",twitter.com/97_pas/status/1889795082041147593#m
@oscarybego,twitter.com/oscarybego,Gabon familia!!!!#ElConquisETB,twitter.com/oscarybego/status/1889789427829854468#m
@elconquisetb,twitter.com/elconquisetb,Y convencido además,twitter.com/elconquisetb/status/1889595647965208697#m
@alberichspielt1,twitter.com/alberichspielt1,"Bueno, pues ya tienen los amarillitos otra vez al comodín de Pati para volver a fusilarla al duelo la próxima vez que pierdan...

Aupa, Txapeldunaaaaaaaaa!!!! 😃💃😍#conquis4ETB#elconquis4etb#ConquisETB#ElConquisETB",twitter.com/alberichspielt1/status/1889105363833647537#m
@patri_cule,twitter.com/patri_cule,#elconquisETBlo he prácticado mucho en casa procede a caerse 20 veces,twitter.com/patri_cule/status/1889102769321017839#m
@LaMariOposita,twitter.com/LaMariOposita,Aratz se queda 💛#Conquis4ETB#ElConquisETB,twitter.com/LaMariOposita/status/1889101344037896361#m
@patri_cule,twitter.com/patri_cule,"#elconquisETBhemos pasado una mala noche y ahora nos ponéis un juego pues nada amarillos no pasa nada por haber perdido si habeis pasado mala noche pues no vais a duelo
Que estáis en el conquis coñe",twitter.com/patri_cule/status/1889092361147621418#m
@Clau_unadebajo,twitter.com/Clau_unadebajo,Allen e Isra os quiero#ElConquisETB,twitter.com/Clau_unadebajo/status/1889090054552752628#m
@alberichspielt1,twitter.com/alberichspielt1,«El bombero más efectivo que he visto nunca» 😂#elconquis4etb#conquisETB#ElConquisETB,twitter.com/alberichspielt1/status/1889089043746709794#m
@patri_cule,twitter.com/patri_cule,#elconquisETBha llevado réplicas de su culi? Hello?,twitter.com/patri_cule/status/1889087965269250087#m
@patri_cule,twitter.com/patri_cule,#elconquisETBesto es el conquis a aguantar lo que puedas medio segundo después de un trueno ay me muero que miedo,twitter.com/patri_cule/status/1889087192682893449#m
@patri_cule,twitter.com/patri_cule,#elconquisETBsiguen riñiendo por una cama? que pero si son todas iguales,twitter.com/patri_cule/status/1889086840130662486#m
@Clau_unadebajo,twitter.com/Clau_unadebajo,Elazar enemigo público si me preguntan#ElConquisETB,twitter.com/Clau_unadebajo/status/1889086694449614980#m
@alberichspielt1,twitter.com/alberichspielt1,"Menudos piezas, los corocotes... xD Chapeau al equipo de casting. Qué cuadrilla, madre 😄#conquis4ETB#ElConquisETB#ElConquis#ConquisETB",twitter.com/alberichspielt1/status/1889085926749454601#m
@patri_cule,twitter.com/patri_cule,#elconquisETBel año más duro?? En serio,twitter.com/patri_cule/status/1889083924443283929#m
@Clau_unadebajo,twitter.com/Clau_unadebajo,"La necesidad de Félix de que le validen cada 0,3 seg?#ElConquisETB",twitter.com/Clau_unadebajo/status/1889081832349831532#m
@0Uri3eli,twitter.com/0Uri3eli,Y ya han metido a Annie que se está paseando y a Durana que le tiene una manía injustificada a Andrea#ElConquisETB#elconquistador,twitter.com/0Uri3eli/status/1889081828012613821#m
@patri_cule,twitter.com/patri_cule,#elconquisETBlos amarillos son un poco torpes no?,twitter.com/patri_cule/status/1889078514587996470#m
@hz66,twitter.com/hz66,"En el debate a nadie le molesta  la música de fondo cuando habla la gente ? No entiendo que pongan música más alta que la propia voz de los participantes. Cuando ponen videos nuevos, más de lo mismo. La música a más volumen que la voz#elConquis5ETB",twitter.com/hz66/status/1892701094419034263#m
@itsayreamon,twitter.com/itsayreamon,putxo y allen si gracias#ElConquis5ETB,twitter.com/itsayreamon/status/1892692752132923515#m
@SandiaPepita,twitter.com/SandiaPepita,A Gorka no le pican ni los mosquitos#ElConquis5ETB,twitter.com/SandiaPepita/status/1892655663551041956#m
@elconquis_etb,twitter.com/elconquis_etb,@Reyallenkingnos abre las puertas de su casa y nos cuenta cómo fue parte de su infancia 🥲#ElConquis5ETBinstagram.com/reel/DGSsx0qqN…,twitter.com/elconquis_etb/status/1892646091398537700#m
@112morgana,twitter.com/112morgana,"Qué pintará Putxo de conquistologo que se piro al segundo día vacilando al programa, a la audiencia y a todo dios.... en fin!!!#elconquis5ETB",twitter.com/112morgana/status/1892558713124159933#m
@OlatzCalvo,twitter.com/OlatzCalvo,Muy fácil: Andrea se cree imprescindible en el debate ➡️ graba un vídeo justificando su ausencia ➡️ el programa necesita una excusa para ponerlo➡️se inventa que hemos preguntado por ella PERO NO.#ElConquis5ETB,twitter.com/OlatzCalvo/status/1892502730163237289#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBComoooo tiene que oler esa lataaaaa dios bendito para que a Allen le de ascooooo con sabe dios que habra chupado eseeeeee !!!!

🤮🤮🤮🤢🤢🤢🤢 La otra se pone gafas de proteccion 🤣🤣🤣",twitter.com/charlisin46yout/status/1892473117340991630#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBLos azules y los rojos van a amenazar cada capitulo de irse para casa sino les toca campamento rico ??????

Queee putos pesados lloricas tirar pa casaaaaa y dejaros de bobadasss !!!!!

Aprender de los amarillosssss",twitter.com/charlisin46yout/status/1892466529612014027#m
@charlisin46yout,twitter.com/charlisin46yout,#ElConquis5ETBSe traga hasta el esperma dice gorka jajajajjaajajaj,twitter.com/charlisin46yout/status/1892463297020002707#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBMarcela no subio el murooooo !!!

Y el cerdo robando a huidoooo 🤷‍♂️🤷‍♂️
Que pollas a demostrado ???
Aqui regalaissss la etiqueta de fuerte",twitter.com/charlisin46yout/status/1892460173257478211#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBYa esta otra vez la subnormal de marcela faltando al respeto ???

Van 5 de 5 noseee orgqnizacion que pasaaa !!!!!",twitter.com/charlisin46yout/status/1892459833183305878#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBPero como ahi tantisima acomplejada ???????

Es de locos estossss !!!!",twitter.com/charlisin46yout/status/1892458701249732725#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBEl voto es libre ???????

Puessss dejar killo vote quien le sale del raboooooo",twitter.com/charlisin46yout/status/1892458370562494832#m
@charlisin46yout,twitter.com/charlisin46yout,#ElConquis5ETBAsumirlooooo 14 campeones 3 campeonas lo vais a asumir ya ????????,twitter.com/charlisin46yout/status/1892458029355807074#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBVengaaaa que vosotras tambien votais a tios antes mira marcelaaaa con ariiiiiii.

Para que les pinten la cara a los tios no se qu3jan de quedar de debilesssss ehhh.",twitter.com/charlisin46yout/status/1892457756881277282#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBAmi me hace una gracias las ofendiditasssssssss !!!!!

A que pava le pintan la cara ?????????

No te jodeeeeeeeeee que listassss.a avanzar sin pegar palo que se duelen solo tios si ya una polla para vosotrasssss.",twitter.com/charlisin46yout/status/1892457541688320293#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBAqui ganan los duelos los tios y se habla de las tias fuertes !!!!

Pedis igualdad sin darla 🤷‍♂️🤷‍♂️🤷‍♂️

Ni pati ni ratxel se van a comer nadaaaaaaaaa.",twitter.com/charlisin46yout/status/1892455764037345768#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBQue se cree la ratxel estaaaaq ??????

Que as quedado segunda en el du3lo y por que allen las lio sino....

Estas en casa flipadaaaaa !!!!!",twitter.com/charlisin46yout/status/1892455198171287969#m
@charlisin46yout,twitter.com/charlisin46yout,"#ElConquis5ETBYaas valeeee !!!! Cuando gano arazt todo protagonismo para patiiii.

Gana ikerrrr y todo con ratxel.

Cansaisssssss ya con el victimismo y no valorar los duelazos de los chicos !!!!!!",twitter.com/charlisin46yout/status/1892448615366340892#m
@sconqfan,twitter.com/sconqfan,"Jajajajajaa buenas famili conquis, no me creo que me perdiera un debate pero me pongo al corriente ahora#ElConquis5ETB",twitter.com/sconqfan/status/1892440111075266935#m
N/A,N/A,N/A,N/A
@SospechosoDSpam,twitter.com/SospechosoDSpam,"Intentando encontrar el motivo de la ausencia de@davidseco1en esta edición, he visto que varios especulateguis hablan de SV. 
Si eso es cierto, ojalá brille y no se repita el tongo histórico que sufrió Gorka (ganador absoluto).
David, mándanos una señal.#Elconquis5ETB",twitter.com/SospechosoDSpam/status/1892373898961838414#m
@alberichspielt1,twitter.com/alberichspielt1,"gabon!

fantástico lo del surströmming

sugiero, de aquí a noviembre, un visionado de los programas aquellos de humor amarillo para documentarse con más maldades... 😁👍#elConquis5ETB#ElConquisETB#ElConquis#Conquis5ETB",twitter.com/alberichspielt1/status/1892372547171152320#m
@euskaltelebista,twitter.com/euskaltelebista,"😂💥 El#temazode la temporada dice así: ''Si a#Allenle dan un#Goya, es por lo bien que trabaja con su... cuerpo''@elconquis_etb@Reyallenking#elConquis5ETB@EITBofizialaeitb.eus/es/television/progr…",twitter.com/euskaltelebista/status/1892370975418659297#m
@alberichspielt1,twitter.com/alberichspielt1,"😂😆 ¡¡¡¡VIVA SUECIA 🇸🇪!!!! 😆😂
Qué desgraciados!!!! Maravilloso...!!!! JAJAJAJAJAAJ
Esto sí que ha sido una sorpresa 😆😆😆

Hala, hala... Guten Appetit!!! 😂🥂🍴#ElConquis5ETB#conquisETB#ElConquisETB",twitter.com/alberichspielt1/status/1892368507498627440#m
@elconquis_etb,twitter.com/elconquis_etb,"Bueno equipo. Oso ondo lo in, y nos leemos el lunes con el capítulo 6. Eskerrik asko#ElConquis5ETB",twitter.com/elconquis_etb/status/1892366190917407051#m
@euskaltelebista,twitter.com/euskaltelebista,🥰🥰 'Marido y marida': ¿Cómo surgió el#amorentre Maider y Jontxu? Sólo ellos lo saben#ElConquis5ETB@elconquis_etb@EITBofizialaeitb.eus/es/television/progr…,twitter.com/euskaltelebista/status/1892364921171505355#m
@DeviConquis,twitter.com/DeviConquis,"Que crack!!!
No le pagan suficiente a@JulianIantzi1, abriendo una lata de@SurstrommingRen pleno directo de#ElConquis5ETBy encima ser el único capaz de probarlo... 😝😝😝",twitter.com/DeviConquis/status/1892364577800683526#m
@KontxiZulu81651,twitter.com/KontxiZulu81651,#ElConquis5ETBVenga Putxo ganate el deretxo a estar en plató!!,twitter.com/KontxiZulu81651/status/1892363995652223010#m
@N4G0R17XU,twitter.com/N4G0R17XU,Y esta mujer por qué se pone gafas para abrir el arenque ese podrido?#Elconquis5etb,twitter.com/N4G0R17XU/status/1892363937816973805#m
@emmasinemme,twitter.com/emmasinemme,Gabon denoi! Especialmente a mis bellesones@OlatzCalvoy@Rebk_madNos leemos el luneeesssss! 😘😘😘#Elconquis5ETB,twitter.com/emmasinemme/status/1892363847035482329#m
@Mandyqj98,twitter.com/Mandyqj98,"Viendo esos porcentajes, me ofrezco voluntaria como estadística para hacer las prácticas con eitb AJAJAJAJAJA#ElConquis5ETB",twitter.com/Mandyqj98/status/1892363663647940805#m
@euskaltelebista,twitter.com/euskaltelebista,😵😵 El Killo sigue avivando la#polémica: ''Los chicos son los más fuertes y no voy a tocar a ninguno''#Elconquis5etb@elconquis_etb@EITBofizialaeitb.eus/es/television/progr…,twitter.com/euskaltelebista/status/1892363576678957251#m
@Pepperwood_,twitter.com/Pepperwood_,Ha ido a la aventura para que lo conozcan por algo más que por su profesión pero el programa solo habla de eso :__#ElConquis5ETB,twitter.com/Pepperwood_/status/1892363242485203170#m
@GuanchoConquis,twitter.com/GuanchoConquis,jajajaj que cancion mas guapa jajaj#ElConquis5ETB,twitter.com/GuanchoConquis/status/1892363167121985571#m
@anezarandona,twitter.com/anezarandona,Deben de ser los mismos que han preguntado por Andrea#elConquis5ETB,twitter.com/anezarandona/status/1892362973529727360#m
@anezarandona,twitter.com/anezarandona,"#elConquis5ETB78% aprobado
12%  suspenso

Y el 10% restante? 
NS/NC?",twitter.com/anezarandona/status/1892362642267738129#m
@Momiaustik,twitter.com/Momiaustik,78% y 12%??? No me salen mas cuentas#ElConquis5ETB,twitter.com/Momiaustik/status/1892362604124725536#m
@Jen27_04,twitter.com/Jen27_04,Allen aprobado 78% 12%? Eran esos los %??no cuadra!#Elconquis5etb,twitter.com/Jen27_04/status/1892362472239079510#m
@LaMariOposita,twitter.com/LaMariOposita,"Pues yo creo que Allen merecía más de un 78% 💙
Me ha encantado, qué pena que se haya ido tan pronto!#Elconquis5etb",twitter.com/LaMariOposita/status/1892362437564789005#m
@Lyaysaira46,twitter.com/Lyaysaira46,"Xabi va a ser un capitán de la leche seguro. Es risueño y un guerrero, más capacitado que muchos#elconquis5ETB",twitter.com/Lyaysaira46/status/1892362391670731069#m
@anezarandona,twitter.com/anezarandona,"Conquistadores! 
Gotzon Mantuliz en el desafío#Conquis5ETB#ElDesafío",twitter.com/anezarandona/status/1893064963297628357#m
@alberichspielt1,twitter.com/alberichspielt1,"gabon!

fantástico lo del surströmming

sugiero, de aquí a noviembre, un visionado de los programas aquellos de humor amarillo para documentarse con más maldades... 😁👍#elConquis5ETB#ElConquisETB#ElConquis#Conquis5ETB",twitter.com/alberichspielt1/status/1892372547171152320#m
@SspAarrOw,twitter.com/SspAarrOw,"Mi ranking de participantes:
🔵COROCOTE🔵
1. Isra
2. Leyre
3. Chivite
4. Koty
5. Carra
6. Ainhoa
7. Reblán
8. Elazar
9. Jime
10. Raquel#conquis5ETB#elconquis5ETB",twitter.com/SspAarrOw/status/1892356740194140596#m
@SspAarrOw,twitter.com/SspAarrOw,"Mi ranking de participantes:
🟡GUABAN🟡
1. Aratz
2. Santa
3. Maider
4. Iradi
5. Ekhi
6. Pati
7. Jontxu
8. Filete
9. Lorea
10. Hippie#conquis5ETB#elconquis5ETB",twitter.com/SspAarrOw/status/1892356738445197314#m
@SspAarrOw,twitter.com/SspAarrOw,"Mi ranking de participantes:
🔴YOCAHU🔴
1. Nahikarita
2. Sebas
3. Alex
4. Famo
5. Saioa
6. Xego
7. La Ratxel
8. Marcela
9. Ari
10. Unai
11. Killo#conquis5ETB#elconquis5ETB",twitter.com/SspAarrOw/status/1892356736792531187#m
@HaterdeEneko,twitter.com/HaterdeEneko,"Quillo, paaa casaaa#Conquis5ETB",twitter.com/HaterdeEneko/status/1892351451365576878#m
@HaterdeEneko,twitter.com/HaterdeEneko,Jokin de apellido cagon#Conquis5ETB,twitter.com/HaterdeEneko/status/1892349119458341262#m
@patri_cule,twitter.com/patri_cule,#Conquis5ETBdespués de poner 20 veces el mismo tweet ahora no pone ninguno por favor volver@isma_conquis,twitter.com/patri_cule/status/1892348027555234276#m
@HaterdeEneko,twitter.com/HaterdeEneko,"Quillota, a la calle#Conquis5ETB",twitter.com/HaterdeEneko/status/1892346567144686015#m
@guaito66,twitter.com/guaito66,"#Conquis5ETBEs una pena que Allen se haya ido. Me ha sorprendido muy gratamente, era el que aportaba tranquilidad y buen rollito en ese grupo, que es un polvorín. Aúpa Allen",twitter.com/guaito66/status/1892345156940042664#m
@patri_cule,twitter.com/patri_cule,#Conquis5ETBvolver a poner el mismo tweet que todavía no me he enterado bien,twitter.com/patri_cule/status/1892342753310175426#m
